date,year,month,day,air_temp_deg_C,precipitation_mm,windspeed,humidity,Rsolar,lat,long,alt
9/25/1986,1986,9,25,6.9,0.3,2.333333333,84.45833333,13.34736,55.98915651,12.87383517,62
9/26/1986,1986,9,26,7.7,0,2.208333333,74,11.91996,55.98915651,12.87383517,62
9/27/1986,1986,9,27,6.1,0,1.875,77.83333333,6.2262,55.98915651,12.87383517,62
9/28/1986,1986,9,28,10.6,0,5.166666667,80.79166667,6.3828,55.98915651,12.87383517,62
9/29/1986,1986,9,29,12.9,0,7.625,91.43478261,8.36424,55.98915651,12.87383517,62
9/30/1986,1986,9,30,10.7,0.2,3.791666667,95.41666667,8.24904,55.98915651,12.87383517,62
10/1/1986,1986,10,1,12.2,0,3.823529412,97.33333333,3.96396,55.98915651,12.87383517,62
10/2/1986,1986,10,2,11.3,0,5.791666667,89.70833333,4.46508,55.98915651,12.87383517,62
10/3/1986,1986,10,3,9.5,2.6,9.791666667,69.91666667,10.76184,55.98915651,12.87383517,62
10/4/1986,1986,10,4,8.3,0,3.791666667,80.91666667,9.28584,55.98915651,12.87383517,62
10/5/1986,1986,10,5,6.2,0.7,2.041666667,66.45833333,10.00656,55.98915651,12.87383517,62
10/6/1986,1986,10,6,9,2.7,4.625,94.04166667,1.49868,55.98915651,12.87383517,62
10/7/1986,1986,10,7,11.3,16.5,5.583333333,95.13043478,2.33172,55.98915651,12.87383517,62
10/8/1986,1986,10,8,9.7,0,2.708333333,91.82608696,10.69488,55.98915651,12.87383517,62
10/9/1986,1986,10,9,8.6,0,2.291666667,95.70833333,1.6632,55.98915651,12.87383517,62
10/10/1986,1986,10,10,12.3,0,3,98.81818182,2.7342,55.98915651,12.87383517,62
10/11/1986,1986,10,11,11,0,3.875,95.75,8.95824,55.98915651,12.87383517,62
10/12/1986,1986,10,12,8.5,0,1.375,93.79166667,9.5616,55.98915651,12.87383517,62
10/13/1986,1986,10,13,7.5,0,4.083333333,88.20833333,9.64872,55.98915651,12.87383517,62
10/14/1986,1986,10,14,9.8,0.3,2.208333333,89.95833333,7.59492,55.98915651,12.87383517,62
10/15/1986,1986,10,15,12.7,0,2.041666667,92.39130435,4.70556,55.98915651,12.87383517,62
10/16/1986,1986,10,16,10.3,0,2.375,98.25,1.84608,55.98915651,12.87383517,62
10/17/1986,1986,10,17,9.3,0,3.291666667,94.75,5.60988,55.98915651,12.87383517,62
10/18/1986,1986,10,18,5.1,0,3.666666667,97.29166667,2.75544,55.98915651,12.87383517,62
10/19/1986,1986,10,19,8.9,5.3,5.916666667,99.5,0.92808,55.98915651,12.87383517,62
10/20/1986,1986,10,20,7.2,5.8,5.875,92.04166667,3.321,55.98915651,12.87383517,62
10/21/1986,1986,10,21,6.9,0.5,5.041666667,90.95833333,5.796,55.98915651,12.87383517,62
10/22/1986,1986,10,22,8,2.6,4.791666667,94.75,2.70144,55.98915651,12.87383517,62
10/23/1986,1986,10,23,6.5,6.5,5.333333333,91.625,5.91444,55.98915651,12.87383517,62
10/24/1986,1986,10,24,6.9,1.4,6.166666667,85.66666667,5.7546,55.98915651,12.87383517,62
10/25/1986,1986,10,25,6.5,0,4.666666667,91.66666667,3.49848,55.98915651,12.87383517,62
10/26/1986,1986,10,26,8.3,6.3,5.25,97.83333333,1.00872,55.98915651,12.87383517,62
10/27/1986,1986,10,27,8.5,2.1,3.458333333,94.29166667,2.1744,55.98915651,12.87383517,62
10/28/1986,1986,10,28,7.4,7.2,5.958333333,98,0.675,55.98915651,12.87383517,62
10/29/1986,1986,10,29,9.2,4.8,5.958333333,95.04166667,1.78596,55.98915651,12.87383517,62
10/30/1986,1986,10,30,6.4,6.7,5.458333333,91.41666667,5.29272,55.98915651,12.87383517,62
10/31/1986,1986,10,31,7.6,0.1,5.458333333,93.33333333,3.49128,55.98915651,12.87383517,62
11/1/1986,1986,11,1,7.1,0,4.041666667,91.5,4.581,55.98915651,12.87383517,62
11/2/1986,1986,11,2,4.1,0,4.458333333,73.375,6.35976,55.98915651,12.87383517,62
11/3/1986,1986,11,3,2.7,3.5,2.125,85.66666667,5.03064,55.98915651,12.87383517,62
11/4/1986,1986,11,4,7.7,0.1,7.583333333,89.25,3.63636,55.98915651,12.87383517,62
11/5/1986,1986,11,5,7.3,10.3,5.291666667,97.83333333,0.8784,55.98915651,12.87383517,62
11/6/1986,1986,11,6,6.8,0,13.08333333,73.66666667,3.3588,55.98915651,12.87383517,62
11/7/1986,1986,11,7,7.2,5.8,5.541666667,89.54166667,3.95352,55.98915651,12.87383517,62
11/8/1986,1986,11,8,8.1,6.2,5.291666667,98.08333333,0.56268,55.98915651,12.87383517,62
11/9/1986,1986,11,9,7.3,0.2,7.208333333,85.66666667,3.76416,55.98915651,12.87383517,62
11/10/1986,1986,11,10,8,0,5.541666667,83.125,1.68696,55.98915651,12.87383517,62
11/11/1986,1986,11,11,10,0.7,4.75,92.04166667,1.40832,55.98915651,12.87383517,62
11/12/1986,1986,11,12,7.5,0,7.958333333,78.20833333,4.51656,55.98915651,12.87383517,62
11/13/1986,1986,11,13,3.3,0,4.208333333,91.29166667,4.5072,55.98915651,12.87383517,62
11/14/1986,1986,11,14,5.4,0,5.083333333,96.66666667,0.35712,55.98915651,12.87383517,62
11/15/1986,1986,11,15,6.2,3.9,5.083333333,94.41666667,2.37204,55.98915651,12.87383517,62
11/16/1986,1986,11,16,7.7,0,3.416666667,94.79166667,1.62648,55.98915651,12.87383517,62
11/17/1986,1986,11,17,7.8,0.4,4.25,97.70833333,0.99072,55.98915651,12.87383517,62
11/18/1986,1986,11,18,7.2,1.4,6.333333333,89.91666667,1.98936,55.98915651,12.87383517,62
11/19/1986,1986,11,19,8,10.7,7.041666667,96.375,0.1998,55.98915651,12.87383517,62
11/20/1986,1986,11,20,3.7,6.5,2.75,95.375,0.37152,55.98915651,12.87383517,62
11/21/1986,1986,11,21,3.9,0.5,4.708333333,96.04166667,2.21076,55.98915651,12.87383517,62
11/22/1986,1986,11,22,5.2,0.1,5.708333333,94.79166667,0.60732,55.98915651,12.87383517,62
11/23/1986,1986,11,23,6.6,2.5,4.208333333,98.70833333,0.34704,55.98915651,12.87383517,62
11/24/1986,1986,11,24,6.2,3.5,6.041666667,95.25,0.37224,55.98915651,12.87383517,62
11/25/1986,1986,11,25,9.5,3.1,6.958333333,98,0.43164,55.98915651,12.87383517,62
11/26/1986,1986,11,26,9.2,0.2,6.041666667,93.45833333,0.7002,55.98915651,12.87383517,62
11/27/1986,1986,11,27,6.4,0,4.541666667,96.20833333,2.30256,55.98915651,12.87383517,62
11/28/1986,1986,11,28,7.7,0,5.666666667,96.5,0.86076,55.98915651,12.87383517,62
11/29/1986,1986,11,29,7.7,0,6.708333333,95.58333333,0.55188,55.98915651,12.87383517,62
11/30/1986,1986,11,30,6.7,0,6.083333333,96.08333333,1.51344,55.98915651,12.87383517,62
12/1/1986,1986,12,1,6.4,0,7.291666667,94.58333333,0.28188,55.98915651,12.87383517,62
12/2/1986,1986,12,2,5.6,4.2,8.625,73.29166667,2.65248,55.98915651,12.87383517,62
12/3/1986,1986,12,3,8.7,2,10.16666667,93.79166667,0.51408,55.98915651,12.87383517,62
12/4/1986,1986,12,4,8.8,5,8.333333333,96.08333333,0.4266,55.98915651,12.87383517,62
12/5/1986,1986,12,5,9.5,0.8,8.291666667,94.79166667,0.35748,55.98915651,12.87383517,62
12/6/1986,1986,12,6,6.8,0,9.083333333,84.875,1.60452,55.98915651,12.87383517,62
12/7/1986,1986,12,7,2.7,0,3.875,97.625,2.52432,55.98915651,12.87383517,62
12/8/1986,1986,12,8,3.7,0,6.583333333,97.66666667,0.41184,55.98915651,12.87383517,62
12/9/1986,1986,12,9,4,0,4.625,97,1.85724,55.98915651,12.87383517,62
12/10/1986,1986,12,10,5.6,0,5.208333333,97.125,1.77624,55.98915651,12.87383517,62
12/11/1986,1986,12,11,2.9,0,1.875,99.66666667,0.49536,55.98915651,12.87383517,62
12/12/1986,1986,12,12,2.6,0,4.041666667,92.875,0.50184,55.98915651,12.87383517,62
12/13/1986,1986,12,13,1.4,0.3,5.166666667,87,0.43776,55.98915651,12.87383517,62
12/14/1986,1986,12,14,1.4,3.8,5.458333333,95.54166667,0.18648,55.98915651,12.87383517,62
12/15/1986,1986,12,15,3.2,2.8,4.25,94.91666667,0.5886,55.98915651,12.87383517,62
12/16/1986,1986,12,16,2.3,6.2,7.125,97.375,0.32256,55.98915651,12.87383517,62
12/17/1986,1986,12,17,2.3,0,5.708333333,93.45833333,0.71568,55.98915651,12.87383517,62
12/18/1986,1986,12,18,3.4,7.2,5.166666667,96.75,0.2844,55.98915651,12.87383517,62
12/19/1986,1986,12,19,2.3,3,5.208333333,95.95833333,0.26748,55.98915651,12.87383517,62
12/20/1986,1986,12,20,-4.5,0,3.833333333,81.95833333,0.6318,55.98915651,12.87383517,62
12/21/1986,1986,12,21,-6.1,0.1,4.416666667,85.41666667,1.84428,55.98915651,12.87383517,62
12/22/1986,1986,12,22,-5.5,0,8.208333333,81.20833333,1.3338,55.98915651,12.87383517,62
12/23/1986,1986,12,23,-4,0,6,85.625,1.47024,55.98915651,12.87383517,62
12/24/1986,1986,12,24,-4.9,0,2.045454545,90.90909091,1.01196,55.98915651,12.87383517,62
12/25/1986,1986,12,25,-4.1,2.4,3.458333333,98.29166667,0.22032,55.98915651,12.87383517,62
12/26/1986,1986,12,26,-1.1,2.3,2.875,99.66666667,0.32472,55.98915651,12.87383517,62
12/27/1986,1986,12,27,-0.9,1.2,0.666666667,99.66666667,0.936,55.98915651,12.87383517,62
12/28/1986,1986,12,28,-3.6,6.6,3.291666667,99.66666667,0.93168,55.98915651,12.87383517,62
12/29/1986,1986,12,29,2.8,0,11.95833333,92.66666667,2.09376,55.98915651,12.87383517,62
12/30/1986,1986,12,30,-4.5,0.7,3.416666667,90.25,2.48724,55.98915651,12.87383517,62
12/31/1986,1986,12,31,-1.8,7.3,7.590909091,96.13636364,0.801,55.98915651,12.87383517,62
1/1/1987,1987,1,1,-5.8,0,3.666666667,92.70833333,2.82168,55.98915651,12.87383517,62
1/2/1987,1987,1,2,-6.1,0,2,95.58333333,0.94968,55.98915651,12.87383517,62
1/3/1987,1987,1,3,-5.7,0,2.458333333,92.41666667,1.87128,55.98915651,12.87383517,62
1/4/1987,1987,1,4,-10.3,4,2.375,96.29166667,1.61028,55.98915651,12.87383517,62
1/5/1987,1987,1,5,-1.1,1.9,5.708333333,98.58333333,0.83232,55.98915651,12.87383517,62
1/6/1987,1987,1,6,-7.8,0,5.333333333,86.70833333,2.09052,55.98915651,12.87383517,62
1/7/1987,1987,1,7,-14.1,7.8,0.5,87.41666667,2.925,55.98915651,12.87383517,62
1/8/1987,1987,1,8,-6.9,6.8,2.916666667,95.625,0.5238,55.98915651,12.87383517,62
1/9/1987,1987,1,9,-16.2,0,7.333333333,72.79166667,3.15072,55.98915651,12.87383517,62
1/10/1987,1987,1,10,-21,0,7.625,54,3.195,55.98915651,12.87383517,62
1/11/1987,1987,1,11,-19.2,0,9.083333333,60,3.0582,55.98915651,12.87383517,62
1/12/1987,1987,1,12,-17,0,10.125,72.29166667,2.42424,55.98915651,12.87383517,62
1/13/1987,1987,1,13,-15.3,0.2,5.75,73.75,2.53908,55.98915651,12.87383517,62
1/14/1987,1987,1,14,-9.7,0,5.125,89.45833333,1.32984,55.98915651,12.87383517,62
1/15/1987,1987,1,15,-4.8,0,5.041666667,96.75,0.89172,55.98915651,12.87383517,62
1/16/1987,1987,1,16,-4.5,0,3.458333333,91.45833333,1.41192,55.98915651,12.87383517,62
1/17/1987,1987,1,17,-4.1,0,0.458333333,93.45833333,1.34604,55.98915651,12.87383517,62
1/18/1987,1987,1,18,-3,0,1.166666667,94.75,1.26,55.98915651,12.87383517,62
1/19/1987,1987,1,19,-4.4,0,4.958333333,95.375,3.15144,55.98915651,12.87383517,62
1/20/1987,1987,1,20,-6.3,0.5,1.833333333,98.04166667,3.15108,55.98915651,12.87383517,62
1/21/1987,1987,1,21,-4.7,10.1,0.041666667,97.91666667,0.9288,55.98915651,12.87383517,62
1/22/1987,1987,1,22,-1.9,0.5,0.5,99.625,1.24668,55.98915651,12.87383517,62
1/23/1987,1987,1,23,-1,0.8,0.791666667,99.58333333,1.04148,55.98915651,12.87383517,62
1/24/1987,1987,1,24,-1.8,0,2.833333333,99.66666667,1.36656,55.98915651,12.87383517,62
1/25/1987,1987,1,25,1.1,0,10.08333333,88.625,1.28448,55.98915651,12.87383517,62
1/26/1987,1987,1,26,-3,0.9,5.708333333,70.41666667,4.19832,55.98915651,12.87383517,62
1/27/1987,1987,1,27,-5.9,1.9,3.625,85.58333333,1.4454,55.98915651,12.87383517,62
1/28/1987,1987,1,28,-9.1,0.5,1.166666667,80.54166667,5.69088,55.98915651,12.87383517,62
1/29/1987,1987,1,29,-13.5,0,2.541666667,72.95833333,5.5368,55.98915651,12.87383517,62
1/30/1987,1987,1,30,-5.9,2.5,6.625,88.75,0.88632,55.98915651,12.87383517,62
1/31/1987,1987,1,31,1.5,0,7.291666667,97.375,1.27224,55.98915651,12.87383517,62
2/1/1987,1987,2,1,0.2,0,0.958333333,98.54166667,3.6558,55.98915651,12.87383517,62
2/2/1987,1987,2,2,-2.3,0,0,88.41666667,5.2614,55.98915651,12.87383517,62
2/3/1987,1987,2,3,-4.5,0,0.666666667,78.125,4.9032,55.98915651,12.87383517,62
2/4/1987,1987,2,4,-1.8,0,0,99.125,1.8486,55.98915651,12.87383517,62
2/5/1987,1987,2,5,1.4,3.5,4.208333333,99.45833333,1.01124,55.98915651,12.87383517,62
2/6/1987,1987,2,6,2.5,11.9,6.791666667,99.66666667,0.252,55.98915651,12.87383517,62
2/7/1987,1987,2,7,-0.1,0.3,4.434782609,89.26086957,3.89232,55.98915651,12.87383517,62
2/8/1987,1987,2,8,0.5,0,4.291666667,96.29166667,2.11752,55.98915651,12.87383517,62
2/9/1987,1987,2,9,0.5,1,0,99.66666667,1.224,55.98915651,12.87383517,62
2/10/1987,1987,2,10,1.2,6.8,1.166666667,99.375,0.36576,55.98915651,12.87383517,62
2/11/1987,1987,2,11,2.1,0,4.041666667,94,1.10412,55.98915651,12.87383517,62
2/12/1987,1987,2,12,0.6,1.6,2.75,99.25,1.41336,55.98915651,12.87383517,62
2/13/1987,1987,2,13,0.8,3.8,3.5,97.41666667,0.9918,55.98915651,12.87383517,62
2/14/1987,1987,2,14,0.1,0,3.041666667,95.125,2.9916,55.98915651,12.87383517,62
2/15/1987,1987,2,15,-2.2,0,0.125,99.04166667,4.54932,55.98915651,12.87383517,62
2/16/1987,1987,2,16,-1.9,0.6,3.5,89.54166667,2.46852,55.98915651,12.87383517,62
2/17/1987,1987,2,17,-1.8,0.1,3.583333333,87.33333333,3.24,55.98915651,12.87383517,62
2/18/1987,1987,2,18,-3.3,0,2.208333333,85,5.12676,55.98915651,12.87383517,62
2/19/1987,1987,2,19,-9.6,0,1.25,83.16666667,7.02684,55.98915651,12.87383517,62
2/20/1987,1987,2,20,-6.5,0,0.291666667,87.58333333,8.739,55.98915651,12.87383517,62
2/21/1987,1987,2,21,-2.2,1.6,1.416666667,96.16666667,2.98404,55.98915651,12.87383517,62
2/22/1987,1987,2,22,-0.3,0,3.958333333,86.29166667,6.60564,55.98915651,12.87383517,62
2/23/1987,1987,2,23,-4.8,0,3.25,74.25,9.38268,55.98915651,12.87383517,62
2/24/1987,1987,2,24,-4.3,0,1.75,97.70833333,7.54416,55.98915651,12.87383517,62
2/25/1987,1987,2,25,-0.5,0,2.666666667,86.625,3.64644,55.98915651,12.87383517,62
2/26/1987,1987,2,26,-2.9,0,3.791666667,71.45833333,8.16048,55.98915651,12.87383517,62
2/27/1987,1987,2,27,-3.4,0.2,5.458333333,78.95833333,5.57424,55.98915651,12.87383517,62
2/28/1987,1987,2,28,-2.9,0,5.458333333,57.29166667,7.93188,55.98915651,12.87383517,62
3/1/1987,1987,3,1,-7.7,0,3.791666667,52.20833333,10.93104,55.98915651,12.87383517,62
3/2/1987,1987,3,2,-8.9,0,5.75,49.625,10.78668,55.98915651,12.87383517,62
3/3/1987,1987,3,3,-11.1,0,3.166666667,59.75,10.26,55.98915651,12.87383517,62
3/4/1987,1987,3,4,-8.4,0,1.75,69.20833333,7.46244,55.98915651,12.87383517,62
3/5/1987,1987,3,5,-7.7,0,2.666666667,64.58333333,11.64672,55.98915651,12.87383517,62
3/6/1987,1987,3,6,-7.7,0,1.875,60.375,11.78928,55.98915651,12.87383517,62
3/7/1987,1987,3,7,-7.1,0,3.5,61.54166667,9.21456,55.98915651,12.87383517,62
3/8/1987,1987,3,8,-3.4,0,3.916666667,76.5,4.923,55.98915651,12.87383517,62
3/9/1987,1987,3,9,-2.7,0,2.375,62.875,12.32352,55.98915651,12.87383517,62
3/10/1987,1987,3,10,-1.5,0,1.791666667,56.95833333,12.73464,55.98915651,12.87383517,62
3/11/1987,1987,3,11,-2.2,0,1.291666667,65.375,12.86604,55.98915651,12.87383517,62
3/12/1987,1987,3,12,-5.6,0,1.375,82.58333333,11.56068,55.98915651,12.87383517,62
3/13/1987,1987,3,13,-3.9,0,1.625,62.83333333,12.94272,55.98915651,12.87383517,62
3/14/1987,1987,3,14,-5.9,0,1.291666667,85.125,11.322,55.98915651,12.87383517,62
3/15/1987,1987,3,15,-3.5,1.4,4.25,83.625,7.25472,55.98915651,12.87383517,62
3/16/1987,1987,3,16,-1.7,1.1,2,94.04166667,3.16908,55.98915651,12.87383517,62
3/17/1987,1987,3,17,-2.2,1.7,2.666666667,85.91666667,7.27344,55.98915651,12.87383517,62
3/18/1987,1987,3,18,0.4,5.1,6.25,95.83333333,3.40488,55.98915651,12.87383517,62
3/19/1987,1987,3,19,0.9,5.9,4.583333333,98.04166667,3.5658,55.98915651,12.87383517,62
3/20/1987,1987,3,20,1.2,0,3.791666667,88.83333333,11.5254,55.98915651,12.87383517,62
3/21/1987,1987,3,21,0.5,0.2,3.5,90.08333333,10.72152,55.98915651,12.87383517,62
3/22/1987,1987,3,22,1.9,0,3.458333333,83.875,7.95348,55.98915651,12.87383517,62
3/23/1987,1987,3,23,1.6,0,2.666666667,77.625,12.267,55.98915651,12.87383517,62
3/24/1987,1987,3,24,2.1,0,5.291666667,80.625,4.7574,55.98915651,12.87383517,62
3/25/1987,1987,3,25,1.5,1.8,6.333333333,93.08333333,3.58524,55.98915651,12.87383517,62
3/26/1987,1987,3,26,2.7,2.9,4.916666667,92.20833333,5.56272,55.98915651,12.87383517,62
3/27/1987,1987,3,27,5.8,5.7,7.625,88.16666667,5.03496,55.98915651,12.87383517,62
3/28/1987,1987,3,28,4.4,3.9,9.041666667,84.33333333,8.39016,55.98915651,12.87383517,62
3/29/1987,1987,3,29,2.6,0,6.833333333,90.58333333,2.16504,55.98915651,12.87383517,62
3/30/1987,1987,3,30,2.9,0,3.5,84.45833333,13.18356,55.98915651,12.87383517,62
3/31/1987,1987,3,31,2.5,0,1.583333333,78.5,17.1828,55.98915651,12.87383517,62
4/1/1987,1987,4,1,2.5,0.5,3.208333333,74.45833333,13.28256,55.98915651,12.87383517,62
4/2/1987,1987,4,2,3.5,0,5.958333333,72.29166667,3.84948,55.98915651,12.87383517,62
4/3/1987,1987,4,3,4.4,0,7.208333333,58.95833333,14.47344,55.98915651,12.87383517,62
4/4/1987,1987,4,4,5.3,0,7,61.91666667,13.3272,55.98915651,12.87383517,62
4/5/1987,1987,4,5,6.8,0,3.708333333,66.66666667,4.75884,55.98915651,12.87383517,62
4/6/1987,1987,4,6,3.8,0,2.041666667,84.375,17.63388,55.98915651,12.87383517,62
4/7/1987,1987,4,7,1.2,0,2.291666667,96.33333333,15.38352,55.98915651,12.87383517,62
4/8/1987,1987,4,8,1.5,9.9,3.25,99.66666667,1.52784,55.98915651,12.87383517,62
4/9/1987,1987,4,9,1.3,0.5,8,88.41666667,4.55796,55.98915651,12.87383517,62
4/10/1987,1987,4,10,3.2,7.6,6.541666667,90.54166667,2.6424,55.98915651,12.87383517,62
4/11/1987,1987,4,11,4.3,0,2.833333333,93.20833333,8.991,55.98915651,12.87383517,62
4/12/1987,1987,4,12,4.2,0.9,2.75,92.875,3.65328,55.98915651,12.87383517,62
4/13/1987,1987,4,13,3.1,0,2.458333333,94.25,5.48856,55.98915651,12.87383517,62
4/14/1987,1987,4,14,4,0,1,90.95833333,12.52548,55.98915651,12.87383517,62
4/15/1987,1987,4,15,5.7,0.3,3.75,97.125,4.45176,55.98915651,12.87383517,62
4/16/1987,1987,4,16,5.9,0,6.75,89.16666667,18.9198,55.98915651,12.87383517,62
4/17/1987,1987,4,17,6,0,6.875,91.33333333,14.44608,55.98915651,12.87383517,62
4/18/1987,1987,4,18,5.6,0,3.083333333,70.41666667,21.05388,55.98915651,12.87383517,62
4/19/1987,1987,4,19,6.8,7.6,2.958333333,70.13043478,16.4304,55.98915651,12.87383517,62
4/20/1987,1987,4,20,6.4,11.6,2.958333333,97.375,2.07144,55.98915651,12.87383517,62
4/21/1987,1987,4,21,4.5,0,2.083333333,96.66666667,2.25468,55.98915651,12.87383517,62
4/22/1987,1987,4,22,5.3,0,2.458333333,97.875,7.77888,55.98915651,12.87383517,62
4/23/1987,1987,4,23,8.2,0,4.5,93,19.8126,55.98915651,12.87383517,62
4/24/1987,1987,4,24,6.1,0,2.333333333,93.95833333,16.31916,55.98915651,12.87383517,62
4/25/1987,1987,4,25,7.6,0,2.083333333,90.95833333,20.37996,55.98915651,12.87383517,62
4/26/1987,1987,4,26,7.5,0,4.125,74,16.87212,55.98915651,12.87383517,62
4/27/1987,1987,4,27,6.8,0,3.458333333,81.58333333,20.38968,55.98915651,12.87383517,62
4/28/1987,1987,4,28,11,0,3.666666667,69.125,19.665,55.98915651,12.87383517,62
4/29/1987,1987,4,29,13.8,0,3.125,58.25,23.076,55.98915651,12.87383517,62
4/30/1987,1987,4,30,15.9,0,3,64.08695652,19.84788,55.98915651,12.87383517,62
5/1/1987,1987,5,1,12.5,0.1,2.041666667,93.375,10.64052,55.98915651,12.87383517,62
5/2/1987,1987,5,2,8.8,0.4,2.5,96.125,5.0778,55.98915651,12.87383517,62
5/3/1987,1987,5,3,7,0,3.125,78.45833333,21.21264,55.98915651,12.87383517,62
5/4/1987,1987,5,4,8.2,0,4.791666667,69.875,4.33404,55.98915651,12.87383517,62
5/5/1987,1987,5,5,8.7,0.3,4,75.45833333,20.82276,55.98915651,12.87383517,62
5/6/1987,1987,5,6,10,0,3.333333333,88.125,9.3384,55.98915651,12.87383517,62
5/7/1987,1987,5,7,9.6,0,5.708333333,61.91666667,26.30016,55.98915651,12.87383517,62
5/8/1987,1987,5,8,9.1,0,3.416666667,80.16666667,25.38792,55.98915651,12.87383517,62
5/9/1987,1987,5,9,10.8,3.7,4.958333333,89.26086957,18.77904,55.98915651,12.87383517,62
5/10/1987,1987,5,10,8.7,1.5,6.083333333,84.625,16.57008,55.98915651,12.87383517,62
5/11/1987,1987,5,11,7.8,9.4,6.291666667,89.79166667,12.90816,55.98915651,12.87383517,62
5/12/1987,1987,5,12,8.4,25.3,2.291666667,98.91666667,4.55112,55.98915651,12.87383517,62
5/13/1987,1987,5,13,7.5,8.4,3.958333333,97.70833333,10.9566,55.98915651,12.87383517,62
5/14/1987,1987,5,14,7.7,5.6,3.375,92.41666667,15.07464,55.98915651,12.87383517,62
5/15/1987,1987,5,15,7.5,0.3,4.333333333,84.66666667,10.99872,55.98915651,12.87383517,62
5/16/1987,1987,5,16,9.3,0,2.833333333,92.58333333,11.41128,55.98915651,12.87383517,62
5/17/1987,1987,5,17,8.5,0,3.958333333,92.625,12.43836,55.98915651,12.87383517,62
5/18/1987,1987,5,18,9.6,0,3.833333333,82.04166667,19.44144,55.98915651,12.87383517,62
5/19/1987,1987,5,19,9.5,4.3,5.041666667,89.16666667,16.1244,55.98915651,12.87383517,62
5/20/1987,1987,5,20,6.8,1,3.083333333,88.875,14.13612,55.98915651,12.87383517,62
5/21/1987,1987,5,21,9.2,0,4.166666667,76.16666667,14.39856,55.98915651,12.87383517,62
5/22/1987,1987,5,22,13.8,0,4.75,62.5,14.50512,55.98915651,12.87383517,62
5/23/1987,1987,5,23,14.1,0,3.833333333,62.33333333,28.16604,55.98915651,12.87383517,62
5/24/1987,1987,5,24,13.7,0,4.166666667,59.5,28.70496,55.98915651,12.87383517,62
5/25/1987,1987,5,25,11.6,0,3.458333333,77.375,28.2456,55.98915651,12.87383517,62
5/26/1987,1987,5,26,11.7,0,2.291666667,76.875,28.3806,55.98915651,12.87383517,62
5/27/1987,1987,5,27,11.5,0,6.083333333,69.5,24.354,55.98915651,12.87383517,62
5/28/1987,1987,5,28,7.6,1.8,4.916666667,85.79166667,2.48976,55.98915651,12.87383517,62
5/29/1987,1987,5,29,7.6,0,3.041666667,83.45833333,7.29792,55.98915651,12.87383517,62
5/30/1987,1987,5,30,8.9,0.4,1.583333333,86.54166667,11.44188,55.98915651,12.87383517,62
5/31/1987,1987,5,31,9.9,0,1.25,80.375,17.72532,55.98915651,12.87383517,62
6/1/1987,1987,6,1,9.7,0.2,1.5,86.75,10.21032,55.98915651,12.87383517,62
6/2/1987,1987,6,2,11.3,0,2.708333333,86.33333333,19.15272,55.98915651,12.87383517,62
6/3/1987,1987,6,3,10,0,2.041666667,84.95652174,23.85936,55.98915651,12.87383517,62
6/4/1987,1987,6,4,10.9,1.4,1.833333333,91.26086957,7.49844,55.98915651,12.87383517,62
6/5/1987,1987,6,5,12.4,0.2,1.666666667,94.39130435,15.69672,55.98915651,12.87383517,62
6/6/1987,1987,6,6,13,2.8,2.875,86.54166667,16.19604,55.98915651,12.87383517,62
6/7/1987,1987,6,7,13.6,3.4,4.541666667,80.95652174,20.0088,55.98915651,12.87383517,62
6/8/1987,1987,6,8,11.8,4.1,5.541666667,91.29166667,6.42456,55.98915651,12.87383517,62
6/9/1987,1987,6,9,12.1,0,6.083333333,88.75,10.07352,55.98915651,12.87383517,62
6/10/1987,1987,6,10,12.3,0,3.25,82.91666667,23.40072,55.98915651,12.87383517,62
6/11/1987,1987,6,11,13.1,0.1,3,83.83333333,22.60692,55.98915651,12.87383517,62
6/12/1987,1987,6,12,12.3,0.4,4.25,87.45454545,12.19068,55.98915651,12.87383517,62
6/13/1987,1987,6,13,11.5,0,1.958333333,78.125,26.74692,55.98915651,12.87383517,62
6/14/1987,1987,6,14,9.8,5.4,5.208333333,89.45833333,4.068,55.98915651,12.87383517,62
6/15/1987,1987,6,15,11.9,14.5,3.708333333,85.91666667,13.65768,55.98915651,12.87383517,62
6/16/1987,1987,6,16,10.4,9.4,6.5,94.625,7.53624,55.98915651,12.87383517,62
6/17/1987,1987,6,17,10.4,4.9,10.625,91.04166667,5.82264,55.98915651,12.87383517,62
6/18/1987,1987,6,18,9.9,7.4,5.208333333,95.625,6.65568,55.98915651,12.87383517,62
6/19/1987,1987,6,19,10.2,0,4.291666667,86.5,8.15868,55.98915651,12.87383517,62
6/20/1987,1987,6,20,11.7,0,1.541666667,79.08333333,12.57012,55.98915651,12.87383517,62
6/21/1987,1987,6,21,15.2,2.1,2.625,83.45833333,21.24468,55.98915651,12.87383517,62
6/22/1987,1987,6,22,12.9,0,3.75,85.66666667,24.88284,55.98915651,12.87383517,62
6/23/1987,1987,6,23,11.4,17.8,1.666666667,92.29166667,7.76772,55.98915651,12.87383517,62
6/24/1987,1987,6,24,12.2,0,4.291666667,91.16666667,17.95752,55.98915651,12.87383517,62
6/25/1987,1987,6,25,11.4,1.6,6.166666667,88.04166667,16.32528,55.98915651,12.87383517,62
6/26/1987,1987,6,26,11.2,4.1,2.666666667,97.79166667,2.62404,55.98915651,12.87383517,62
6/27/1987,1987,6,27,12.3,0,4.583333333,92.86956522,13.21704,55.98915651,12.87383517,62
